student_id,riasec_r_item_1,riasec_r_item_2,riasec_r_item_3,riasec_r_item_4,riasec_r_item_5,riasec_r_item_6,riasec_r_item_7,riasec_r_item_8,riasec_r_item_9,riasec_r_item_10,riasec_r_item_11,riasec_r_item_12,riasec_i_item_1,riasec_i_item_2,riasec_i_item_3,riasec_i_item_4,riasec_i_item_5,riasec_i_item_6,riasec_i_item_7,riasec_i_item_8,riasec_i_item_9,riasec_i_item_10,riasec_i_item_11,riasec_i_item_12,riasec_a_item_1,riasec_a_item_2,riasec_a_item_3,riasec_a_item_4,riasec_a_item_5,riasec_a_item_6,riasec_a_item_7,riasec_a_item_8,riasec_a_item_9,riasec_a_item_10,riasec_a_item_11,riasec_a_item_12,riasec_s_item_1,riasec_s_item_2,riasec_s_item_3,riasec_s_item_4,riasec_s_item_5,riasec_s_item_6,riasec_s_item_7,riasec_s_item_8,riasec_s_item_9,riasec_s_item_10,riasec_s_item_11,riasec_s_item_12,riasec_e_item_1,riasec_e_item_2,riasec_e_item_3,riasec_e_item_4,riasec_e_item_5,riasec_e_item_6,riasec_e_item_7,riasec_e_item_8,riasec_e_item_9,riasec_e_item_10,riasec_e_item_11,riasec_e_item_12,riasec_c_item_1,riasec_c_item_2,riasec_c_item_3,riasec_c_item_4,riasec_c_item_5,riasec_c_item_6,riasec_c_item_7,riasec_c_item_8,riasec_c_item_9,riasec_c_item_10,riasec_c_item_11,riasec_c_item_12,academic_bahasa_indonesia,academic_bahasa_inggris,academic_matematika,academic_informatika,academic_ipa,academic_ips,academic_ppkn,academic_pjok,academic_seni,program_id,program_name
STU_03087,4.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,,5.0,5.0,4.0,,5.0,5.0,5.0,3.0,3.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,1.0,2.0,1.0,3.0,1.0,2.0,3.0,4.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,4.0,3.0,4.0,72.4,78.6,90.7,86.0,85.9,86.7,81.3,83.5,71.2,27.0,Pendidikan Fisika
STU_00801,3.0,3.0,3.0,4.0,3.0,4.0,5.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,3.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,3.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,4.0,3.0,3.0,5.0,2.0,3.0,4.0,4.0,4.0,2.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,3.0,75.4,84.2,90.6,86.3,85.8,74.9,79.1,70.0,80.8,46.0,Pendidikan Teknik Elektronika
STU_02974,4.0,5.0,3.0,3.0,5.0,3.0,3.0,5.0,4.0,2.0,4.0,3.0,4.0,3.0,3.0,4.0,5.0,4.0,2.0,5.0,4.0,3.0,4.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,,3.0,4.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,,3.0,5.0,2.0,3.0,4.0,3.0,2.0,4.0,4.0,4.0,3.0,3.0,81.0,83.3,88.8,79.4,94.8,70.2,88.7,75.0,86.6,67.0,Teknik Sipil
STU_03684,1.0,1.0,2.0,3.0,4.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,4.0,2.0,3.0,3.0,3.0,1.0,2.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,4.0,4.0,3.0,4.0,3.0,5.0,3.0,3.0,5.0,2.0,4.0,,4.0,2.0,2.0,3.0,3.0,4.0,4.0,3.0,3.0,2.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,76.6,87.9,70.0,70.3,79.0,88.2,92.6,78.8,79.0,56.0,Sastra Indonesia
STU_04768,3.0,3.0,5.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,5.0,,4.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,80.1,83.4,95.0,82.4,83.7,,77.1,71.1,81.2,3.0,Agroteknologi
STU_04637,5.0,3.0,3.0,3.0,3.0,5.0,4.0,4.0,4.0,3.0,4.0,5.0,3.0,3.0,4.0,2.0,3.0,5.0,4.0,2.0,3.0,4.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,4.0,2.0,3.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,,2.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,4.0,5.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,81.4,71.0,86.8,78.6,84.7,81.5,70.0,70.0,70.0,67.0,Teknik Sipil
STU_02197,4.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,3.0,4.0,4.0,4.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,2.0,1.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,4.0,2.0,3.0,4.0,3.0,3.0,4.0,4.0,2.0,4.0,3.0,1.0,77.5,74.3,96.1,90.2,85.6,76.1,76.6,71.3,80.1,45.0,Pendidikan Teknik Elektro
STU_02333,4.0,5.0,5.0,3.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,,3.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,3.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0,3.0,4.0,3.0,4.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,92.9,73.4,86.8,79.7,90.7,74.5,73.1,80.3,72.4,48.0,Pendidikan Teknik Mesin
STU_00108,4.0,2.0,4.0,2.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,5.0,4.0,4.0,,5.0,4.0,4.0,4.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,4.0,,2.0,3.0,4.0,3.0,3.0,5.0,1.0,5.0,3.0,4.0,2.0,2.0,2.0,3.0,,4.0,2.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,2.0,4.0,4.0,70.0,76.5,95.2,91.7,91.6,70.0,78.6,72.9,80.4,53.0,Penginderaan Jauh Dan Sistem Informasi Geografis
STU_04691,3.0,4.0,4.0,3.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,5.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,4.0,2.0,4.0,3.0,2.0,4.0,1.0,2.0,2.0,1.0,3.0,3.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,4.0,4.0,2.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,77.8,70.0,87.5,91.4,92.2,70.0,77.3,75.7,80.8,34.0,Pendidikan Kimia
STU_01903,2.0,3.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,5.0,4.0,3.0,4.0,5.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,4.0,2.0,2.0,3.0,2.0,3.0,1.0,3.0,3.0,2.0,4.0,4.0,3.0,2.0,2.0,5.0,3.0,4.0,1.0,2.0,2.0,3.0,3.0,2.0,4.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,2.0,3.0,77.1,73.3,84.1,100.0,91.3,79.8,70.0,72.2,70.0,31.0,Pendidikan Ilmu Pengetahuan Alam
STU_03627,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,5.0,3.0,3.0,3.0,4.0,2.0,3.0,4.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,4.0,3.0,2.0,3.0,2.0,4.0,4.0,5.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,4.0,,5.0,3.0,3.0,2.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,5.0,3.0,3.0,4.0,3.0,4.0,4.0,5.0,4.0,3.0,5.0,74.6,78.6,88.5,79.5,70.3,86.4,92.1,73.6,90.7,26.0,Pendidikan Ekonomi
STU_00992,3.0,,3.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,3.0,4.0,1.0,5.0,3.0,3.0,2.0,4.0,2.0,4.0,3.0,3.0,5.0,3.0,3.0,3.0,4.0,3.0,3.0,5.0,3.0,4.0,2.0,4.0,2.0,4.0,3.0,2.0,3.0,5.0,4.0,3.0,3.0,4.0,4.0,3.0,70.0,76.3,72.5,78.5,71.5,,88.0,88.2,76.4,2.0,
STU_01429,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,5.0,3.0,5.0,,3.0,5.0,3.0,5.0,5.0,3.0,3.0,4.0,5.0,5.0,4.0,2.0,3.0,4.0,5.0,3.0,3.0,4.0,4.0,3.0,4.0,2.0,3.0,74.0,82.3,71.2,76.8,74.7,91.1,83.8,80.8,70.7,19.0,Pariwisata
STU_01205,4.0,4.0,5.0,4.0,5.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,5.0,3.0,2.0,4.0,3.0,5.0,5.0,4.0,5.0,4.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,2.0,5.0,4.0,3.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,5.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,2.0,,75.7,71.2,88.2,,81.4,83.7,70.0,70.0,77.1,62.0,Teknik Geologi
STU_00806,2.0,3.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,1.0,3.0,2.0,4.0,1.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,2.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,4.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,4.0,3.0,3.0,4.0,,3.0,2.0,3.0,2.0,3.0,3.0,3.0,76.4,87.4,80.1,70.0,70.0,81.8,95.4,76.9,81.1,56.0,Sastra Indonesia
STU_00425,4.0,3.0,2.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,4.0,4.0,4.0,5.0,1.0,3.0,3.0,4.0,2.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,2.0,3.0,3.0,,3.0,3.0,1.0,3.0,3.0,3.0,4.0,3.0,2.0,4.0,4.0,4.0,5.0,3.0,3.0,2.0,3.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,1.0,4.0,3.0,2.0,4.0,3.0,2.0,3.0,3.0,5.0,2.0,3.0,3.0,88.8,74.6,,77.1,74.0,73.9,79.8,71.0,,28.0,Pendidikan Geografi
STU_00500,2.0,2.0,2.0,1.0,1.0,1.0,3.0,4.0,2.0,1.0,3.0,3.0,2.0,3.0,4.0,4.0,,3.0,3.0,4.0,2.0,3.0,3.0,3.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,2.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,1.0,1.0,2.0,3.0,3.0,79.3,76.5,70.5,83.3,81.4,79.3,79.5,75.0,,5.0,Animasi
STU_04045,2.0,4.0,,3.0,3.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,2.0,3.0,2.0,4.0,3.0,1.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,5.0,3.0,4.0,4.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,2.0,,5.0,4.0,,5.0,3.0,4.0,3.0,5.0,84.9,77.8,89.4,84.2,73.3,88.2,81.5,83.8,74.3,11.0,Ilmu Hukum
STU_00761,1.0,3.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,5.0,3.0,3.0,5.0,3.0,4.0,,2.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,5.0,3.0,2.0,3.0,3.0,77.2,90.4,70.2,83.9,74.0,75.6,86.7,73.0,74.9,23.0,Pendidikan Bahasa Indonesia
STU_01479,,3.0,4.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,,3.0,3.0,2.0,3.0,2.0,1.0,4.0,2.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,2.0,5.0,4.0,3.0,4.0,3.0,3.0,3.0,,3.0,3.0,4.0,4.0,1.0,5.0,4.0,3.0,3.0,1.0,3.0,3.0,4.0,5.0,2.0,3.0,3.0,3.0,4.0,2.0,3.0,73.9,,72.9,74.7,71.6,72.1,71.9,80.1,86.0,43.0,Pendidikan Tata Rias Dan Kecantikan
STU_03928,3.0,2.0,4.0,2.0,3.0,2.0,1.0,3.0,1.0,2.0,1.0,3.0,3.0,3.0,2.0,4.0,1.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,5.0,4.0,4.0,3.0,4.0,3.0,2.0,2.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,2.0,4.0,3.0,,3.0,4.0,5.0,2.0,4.0,3.0,3.0,70.0,88.0,72.8,83.5,71.5,100.0,,75.9,70.0,24.0,Pendidikan Bahasa Jepang
STU_02219,3.0,2.0,1.0,3.0,2.0,3.0,,2.0,3.0,2.0,2.0,3.0,2.0,4.0,2.0,4.0,3.0,4.0,3.0,3.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,4.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,5.0,3.0,5.0,3.0,4.0,3.0,,3.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,2.0,4.0,5.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,2.0,70.0,87.7,75.3,75.4,79.5,85.5,77.8,81.1,76.7,37.0,Pendidikan Non Formal
STU_03599,2.0,3.0,3.0,2.0,2.0,3.0,3.0,1.0,3.0,1.0,4.0,2.0,3.0,3.0,4.0,4.0,3.0,4.0,5.0,5.0,3.0,1.0,3.0,4.0,3.0,3.0,1.0,4.0,3.0,1.0,2.0,2.0,4.0,3.0,1.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,2.0,2.0,2.0,3.0,2.0,4.0,4.0,3.0,2.0,,2.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,5.0,2.0,4.0,4.0,3.0,86.5,73.1,89.6,80.5,84.5,75.6,70.0,79.7,70.0,31.0,Pendidikan Ilmu Pengetahuan Alam
STU_00024,2.0,3.0,2.0,3.0,4.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,4.0,2.0,1.0,3.0,3.0,2.0,3.0,2.0,3.0,5.0,3.0,4.0,3.0,4.0,5.0,4.0,5.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,3.0,2.0,3.0,4.0,3.0,4.0,4.0,4.0,5.0,5.0,3.0,2.0,3.0,4.0,3.0,5.0,4.0,3.0,3.0,2.0,1.0,3.0,5.0,2.0,1.0,4.0,3.0,3.0,4.0,71.0,81.4,81.7,88.7,70.0,83.7,76.3,75.0,89.0,49.0,Pendidikan Vokasional Desain Fashion
STU_01347,2.0,3.0,2.0,1.0,3.0,3.0,3.0,4.0,3.0,2.0,,4.0,3.0,4.0,5.0,5.0,3.0,5.0,4.0,4.0,3.0,5.0,3.0,4.0,3.0,3.0,,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,4.0,3.0,2.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,1.0,3.0,4.0,3.0,4.0,2.0,2.0,3.0,4.0,2.0,4.0,4.0,4.0,72.2,84.2,84.0,75.4,87.5,81.0,70.1,75.5,80.3,31.0,Pendidikan Ilmu Pengetahuan Alam
STU_03030,2.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,2.0,4.0,3.0,2.0,2.0,3.0,,3.0,2.0,4.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,3.0,5.0,3.0,3.0,2.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,5.0,4.0,4.0,3.0,4.0,3.0,2.0,3.0,2.0,3.0,4.0,4.0,3.0,2.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,76.6,85.1,70.0,75.0,85.3,73.1,85.8,70.4,81.0,42.0,Pendidikan Sosiologi
STU_03031,5.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,5.0,4.0,4.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,4.0,77.9,81.3,79.3,86.9,76.4,82.5,,80.9,72.4,64.0,Teknik Mesin
STU_02466,2.0,3.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,2.0,2.0,3.0,2.0,2.0,3.0,4.0,3.0,3.0,4.0,4.0,2.0,4.0,3.0,4.0,4.0,4.0,3.0,2.0,3.0,4.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,79.6,88.1,80.5,70.0,72.1,71.3,,81.0,91.8,7.0,Desain Komunikasi Visual
STU_02313,3.0,3.0,3.0,1.0,2.0,3.0,3.0,3.0,2.0,2.0,,2.0,3.0,4.0,3.0,4.0,4.0,3.0,2.0,2.0,2.0,3.0,4.0,4.0,1.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,4.0,3.0,3.0,4.0,3.0,3.0,5.0,3.0,4.0,3.0,3.0,3.0,4.0,5.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,5.0,4.0,3.0,3.0,3.0,3.0,4.0,2.0,,5.0,3.0,5.0,76.9,87.7,78.5,79.9,78.6,83.5,81.6,73.8,73.0,17.0,Manajemen Perdagangan
STU_02446,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,4.0,3.0,2.0,4.0,3.0,2.0,4.0,5.0,2.0,3.0,2.0,3.0,1.0,3.0,4.0,3.0,4.0,4.0,5.0,3.0,2.0,4.0,4.0,83.1,74.8,80.7,91.8,83.2,77.4,70.0,72.9,72.9,63.0,Teknik Listrik
STU_04859,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,4.0,2.0,2.0,2.0,3.0,2.0,3.0,5.0,4.0,4.0,3.0,3.0,2.0,2.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,3.0,4.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,4.0,4.0,4.0,5.0,4.0,2.0,82.4,89.3,86.9,78.1,71.5,86.0,80.6,70.0,70.0,6.0,Bahasa Dan Sastra Inggris
STU_04914,3.0,3.0,,3.0,3.0,3.0,4.0,3.0,4.0,3.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,2.0,2.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,5.0,3.0,4.0,3.0,4.0,3.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,5.0,3.0,4.0,2.0,3.0,2.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,70.0,84.4,78.3,77.6,71.5,80.9,72.6,82.2,71.5,69.0,Teknologi Kosmetik
STU_03249,3.0,3.0,2.0,5.0,4.0,4.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,3.0,3.0,2.0,4.0,4.0,3.0,,2.0,3.0,2.0,3.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,3.0,2.0,4.0,5.0,3.0,3.0,77.3,70.0,88.0,87.1,87.8,76.2,70.0,78.7,75.6,46.0,Pendidikan Teknik Elektronika
STU_03567,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,4.0,2.0,4.0,2.0,3.0,4.0,5.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,1.0,4.0,3.0,2.0,2.0,1.0,2.0,2.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,5.0,4.0,3.0,3.0,5.0,4.0,3.0,3.0,3.0,4.0,4.0,2.0,5.0,3.0,3.0,2.0,3.0,2.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,2.0,79.9,82.7,84.7,80.1,70.0,77.5,75.7,72.3,79.3,17.0,Manajemen Perdagangan
STU_02084,1.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,3.0,5.0,5.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,4.0,1.0,2.0,2.0,3.0,4.0,2.0,3.0,2.0,2.0,3.0,1.0,3.0,3.0,2.0,4.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,5.0,3.0,4.0,3.0,4.0,5.0,3.0,4.0,70.0,70.3,,91.1,79.6,71.2,70.0,72.9,71.0,13.0,Informatika
STU_01301,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,5.0,3.0,3.0,2.0,4.0,2.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,2.0,3.0,3.0,4.0,4.0,70.0,83.0,77.9,75.4,82.4,78.2,90.4,70.6,85.0,24.0,Pendidikan Bahasa Jepang
STU_04798,2.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,3.0,4.0,2.0,3.0,4.0,2.0,4.0,3.0,2.0,2.0,4.0,3.0,3.0,3.0,4.0,3.0,5.0,3.0,4.0,3.0,3.0,2.0,4.0,3.0,3.0,2.0,74.9,93.6,80.0,83.9,85.9,87.0,85.1,75.9,70.0,22.0,Pendidikan Bahasa Inggris
